date,index,action,isin,ticker,name
2001-04-02,코스피 200,REMOVE,KR7004390001,004390,오리온전기
2001-04-02,코스피 200,REMOVE,KR7004460002,004460,고합
2001-04-02,코스피 200,REMOVE,KR7004660007,004660,신동방CP
2001-04-02,코스피 200,REMOVE,KR7009890005,009890,맥슨텔레콤
2001-04-16,코스피 200,ADD,KR7001690007,001690,두산테크팩
2001-04-16,코스피 200,REMOVE,KR7002740009,002740,동양화학
2001-06-15,코스피 200,ADD,KR7000320002,000320,디피아이홀딩스
2001-06-15,코스피 200,ADD,KR7000390005,000390,삼화페인트
2001-06-15,코스피 200,ADD,KR7001570001,001570,금양
2001-06-15,코스피 200,ADD,KR7001620004,001620,동국실업
2001-06-15,코스피 200,ADD,KR7003540002,003540,대신증권
2001-06-15,코스피 200,ADD,KR7005600002,005600,중앙제지
2001-06-15,코스피 200,ADD,KR7006250005,006250,극동전선
2001-06-15,코스피 200,ADD,KR7006650006,006650,대한유화
2001-06-15,코스피 200,ADD,KR7007210008,007210,벽산
2001-06-15,코스피 200,ADD,KR7007700008,007700,F&F
2001-06-15,코스피 200,ADD,KR7009330002,009330,삼애인더스
2001-06-15,코스피 200,ADD,KR7009760000,009760,한국컴퓨터지주
2001-06-15,코스피 200,ADD,KR7011810009,011810,STX
2001-06-15,코스피 200,ADD,KR7013520002,013520,화승알앤에이
2001-06-15,코스피 200,ADD,KR7016580003,016580,환인제약
2001-06-15,코스피 200,ADD,KR7019930007,019930,기라정보통신
2001-06-15,코스피 200,ADD,KR7033240003,033240,자화전자
2001-06-15,코스피 200,ADD,KR7035150002,035150,백산
2001-06-15,코스피 200,ADD,KR7036460004,036460,한국가스공사
2001-06-15,코스피 200,REMOVE,KR7002310001,002310,아세아제지
2001-06-15,코스피 200,REMOVE,KR7004130001,004130,대덕GDS
2001-06-15,코스피 200,REMOVE,KR7005070008,005070,새한미디어
2001-06-15,코스피 200,REMOVE,KR7005680004,005680,삼영전자
2001-06-15,코스피 200,REMOVE,KR7005720008,005720,넥센
2001-06-15,코스피 200,REMOVE,KR7005890009,005890,동원증권
2001-06-15,코스피 200,REMOVE,KR7006040000,006040,동원산업
2001-06-15,코스피 200,REMOVE,KR7006750004,006750,센추리
2001-06-15,코스피 200,REMOVE,KR7008000002,008000,웅진케미칼
2001-06-15,코스피 200,REMOVE,KR7009180001,009180,한솔CSN
2001-06-15,코스피 200,REMOVE,KR7009190000,009190,대양금속
2001-06-15,코스피 200,REMOVE,KR7011300001,011300,성안
2001-06-15,코스피 200,REMOVE,KR7011760006,011760,현대상사
2001-06-15,코스피 200,REMOVE,KR7015860000,015860,일진홀딩스
2001-06-15,코스피 200,REMOVE,KR7017900002,017900,광전자
2001-06-15,코스피 200,REMOVE,KR7023800006,023800,인지컨트롤스
2001-06-15,코스피 200,REMOVE,KR7024070005,024070,WISCOM
2001-06-15,코스피 200,REMOVE,KR7027840008,027840,고덴시
2001-06-15,코스피 200,REMOVE,KR7030210009,030210,KTB투자증권
2001-07-02,코스피 200,ADD,KR7004910006,004910,조광페인트
2001-07-02,코스피 200,REMOVE,KR7005870001,005870,휴니드
2001-09-03,코스피 200,ADD,KR7016570004,016570,태평양제약
2001-09-03,코스피 200,REMOVE,KR7006290001,006290,인천정유
2001-09-11,코스피 200,ADD,KR7055550008,055550,신한지주
2001-09-21,코스피 200,ADD,KR7015260003,015260,큐엔텍코리아
2001-09-21,코스피 200,REMOVE,KR7007630007,007630,지에스인스트루
2001-09-28,코스피 200,ADD,KR7002250009,002250,근화제약
2001-09-28,코스피 200,REMOVE,KR7009330002,009330,삼애인더스
2001-10-29,코스피 200,ADD,KR7000480004,000480,조선내화
2001-10-29,코스피 200,REMOVE,KR7017300005,017300,KDS
2001-11-09,코스피 200,ADD,KR7005890009,005890,동원증권
2001-11-12,코스피 200,ADD,KR7060000007,060000,국민은행
2001-12-27,코스피 200,ADD,KR7002900009,002900,동양물산
2001-12-27,코스피 200,REMOVE,KR7001690007,001690,두산테크팩
2002-01-30,코스피 200,ADD,KR7006660005,006660,삼성공조
2002-01-30,코스피 200,REMOVE,KR7018360008,018360,메디슨
2002-03-22,코스피 200,ADD,KR7009080003,009080,퍼시픽글라스
2002-03-22,코스피 200,REMOVE,KR7014040000,014040,GPS
2002-03-25,코스피 200,ADD,KR7001820000,001820,삼화콘덴서
2002-03-25,코스피 200,REMOVE,KR7008480006,008480,KEP전자
2002-06-14,코스피 200,ADD,KR7000180000,000180,성창기업
2002-06-14,코스피 200,ADD,KR7000720003,000720,현대건설
2002-06-14,코스피 200,ADD,KR7000970004,000970,한국주철관
2002-06-14,코스피 200,ADD,KR7002270007,002270,롯데삼강
2002-06-14,코스피 200,ADD,KR7003120003,003120,일성신약
2002-06-14,코스피 200,ADD,KR7003410008,003410,쌍용양회
2002-06-14,코스피 200,ADD,KR7003620002,003620,쌍용차
2002-06-14,코스피 200,ADD,KR7004130001,004130,대덕GDS
2002-06-14,코스피 200,ADD,KR7005010004,005010,휴스틸
2002-06-14,코스피 200,ADD,KR7005440003,005440,현대H&S
2002-06-14,코스피 200,ADD,KR7005680004,005680,삼영전자
2002-06-14,코스피 200,ADD,KR7006380000,006380,카프로
2002-06-14,코스피 200,ADD,KR7006600001,006600,동신제약
2002-06-14,코스피 200,ADD,KR7006840003,006840,애경유화
2002-06-14,코스피 200,ADD,KR7008970006,008970,동양철관
2002-06-14,코스피 200,ADD,KR7011230000,011230,삼화전자
2002-06-14,코스피 200,ADD,KR7011840006,011840,계몽사
2002-06-14,코스피 200,ADD,KR7015670003,015670,AP우주통신
2002-06-14,코스피 200,ADD,KR7017900002,017900,광전자
2002-06-14,코스피 200,ADD,KR7024070005,024070,WISCOM
2002-06-14,코스피 200,ADD,KR7025540006,025540,한국단자
2002-06-14,코스피 200,ADD,KR7032710006,032710,LG카드
2002-06-14,코스피 200,ADD,KR7034020008,034020,두산중공업
2002-06-14,코스피 200,ADD,KR7042660001,042660,대우조선해양
2002-06-14,코스피 200,ADD,KR7042670000,042670,두산인프라코어
2002-06-14,코스피 200,ADD,KR7047040001,047040,대우건설
2002-06-14,코스피 200,ADD,KR7051900009,051900,LG생활건강
2002-06-14,코스피 200,ADD,KR7051910008,051910,LG화학
2002-06-14,코스피 200,ADD,KR7066570003,066570,LG전자
2002-06-14,코스피 200,REMOVE,KR7001620004,001620,동국실업
2002-06-14,코스피 200,REMOVE,KR7001820000,001820,삼화콘덴서
2002-06-14,코스피 200,REMOVE,KR7001980002,001980,대호
2002-06-14,코스피 200,REMOVE,KR7002900009,002900,동양물산
2002-06-14,코스피 200,REMOVE,KR7002950004,002950,두산건설
2002-06-14,코스피 200,REMOVE,KR7003070000,003070,코오롱건설
2002-06-14,코스피 200,REMOVE,KR7003680006,003680,한성기업
2002-06-14,코스피 200,REMOVE,KR7004710000,004710,한솔LCD
2002-06-14,코스피 200,REMOVE,KR7004910006,004910,조광페인트
2002-06-14,코스피 200,REMOVE,KR7005190004,005190,동성화학
2002-06-14,코스피 200,REMOVE,KR7005250006,005250,녹십자홀딩스
2002-06-14,코스피 200,REMOVE,KR7005600002,005600,중앙제지
2002-06-14,코스피 200,REMOVE,KR7005890009,005890,동원증권
2002-06-14,코스피 200,REMOVE,KR7006250005,006250,극동전선
2002-06-14,코스피 200,REMOVE,KR7007610009,007610,선도전기
2002-06-14,코스피 200,REMOVE,KR7011050002,011050,케드콤
2002-06-14,코스피 200,REMOVE,KR7011090008,011090,에넥스
2002-06-14,코스피 200,REMOVE,KR7011200003,011200,현대상선
2002-06-14,코스피 200,REMOVE,KR7011280005,011280,태림포장
2002-06-14,코스피 200,REMOVE,KR7011690005,011690,유양디앤유
2002-06-14,코스피 200,REMOVE,KR7012800009,012800,대창공업
2002-06-14,코스피 200,REMOVE,KR7016160004,016160,오라에너지
2002-06-14,코스피 200,REMOVE,KR7016570004,016570,태평양제약
2002-06-14,코스피 200,REMOVE,KR7018590000,018590,KNC
2002-06-14,코스피 200,REMOVE,KR7019300003,019300,동일제지
2002-06-14,코스피 200,REMOVE,KR7023590003,023590,다우기술
2002-06-14,코스피 200,REMOVE,KR7023960008,023960,에쓰씨엔지니어링
2002-06-14,코스피 200,REMOVE,KR7024890006,024890,대원화성
2002-06-14,코스피 200,REMOVE,KR7025830001,025830,한국합섬
2002-09-13,코스피 200,ADD,KR7053000006,053000,우리금융
2002-09-13,코스피 200,REMOVE,KR7015260003,015260,큐엔텍코리아
2002-12-09,코스피 200,ADD,KR7015260003,015260,큐엔텍코리아
2002-12-09,코스피 200,REMOVE,KR7019930007,019930,기라정보통신
2002-12-16,코스피 200,ADD,KR7002860005,002860,하나은행
2003-02-27,코스피 200,ADD,KR7008770000,008770,호텔신라
2003-02-27,코스피 200,REMOVE,KR7002610004,002610,LGEI
2003-04-01,코스피 200,ADD,KR7001120005,001120,LG상사
2003-04-01,코스피 200,REMOVE,KR7001740000,001740,SK네트웍스
2003-04-23,코스피 200,ADD,KR7001620004,001620,동국실업
2003-04-23,코스피 200,REMOVE,KR7001230002,001230,동국제강
2003-04-30,코스피 200,ADD,KR7005190004,005190,동성화학
2003-04-30,코스피 200,REMOVE,KR7011840006,011840,계몽사
2003-06-13,코스피 200,ADD,KR7000950006,000950,전방
2003-06-13,코스피 200,ADD,KR7001020007,001020,페이퍼코리아
2003-06-13,코스피 200,ADD,KR7001370006,001370,FnC코오롱
2003-06-13,코스피 200,ADD,KR7002240000,002240,고려제강
2003-06-13,코스피 200,ADD,KR7003660008,003660,고려시멘트
2003-06-13,코스피 200,ADD,KR7004010005,004010,롯데미도파
2003-06-13,코스피 200,ADD,KR7005070008,005070,새한미디어
2003-06-13,코스피 200,ADD,KR7005280003,005280,부산은행
2003-06-13,코스피 200,ADD,KR7005870001,005870,휴니드
2003-06-13,코스피 200,ADD,KR7006250005,006250,극동전선
2003-06-13,코스피 200,ADD,KR7007340003,007340,동아타이어
2003-06-13,코스피 200,ADD,KR7008000002,008000,새한
2003-06-13,코스피 200,ADD,KR7008350001,008350,남선알미늄
2003-06-13,코스피 200,ADD,KR7008490005,008490,서흥캅셀
2003-06-13,코스피 200,ADD,KR7008900003,008900,트라이브랜즈
2003-06-13,코스피 200,ADD,KR7011020005,011020,코오롱유화
2003-06-13,코스피 200,ADD,KR7012990008,012990,LG석유화학
2003-06-13,코스피 200,ADD,KR7015860000,015860,일진전기
2003-06-13,코스피 200,ADD,KR7015890007,015890,태경산업
2003-06-13,코스피 200,ADD,KR7020760005,020760,일진디스플
2003-06-13,코스피 200,ADD,KR7021240007,021240,웅진코웨이
2003-06-13,코스피 200,ADD,KR7024720005,024720,한국콜마
2003-06-13,코스피 200,ADD,KR7027840008,027840,고덴시
2003-06-13,코스피 200,ADD,KR7049770001,049770,동원F&B
2003-06-13,코스피 200,ADD,KR7064960008,064960,S&T대우
2003-06-13,코스피 200,REMOVE,KR7000760009,000760,이화산업
2003-06-13,코스피 200,REMOVE,KR7001510007,001510,SK증권
2003-06-13,코스피 200,REMOVE,KR7001520006,001520,동양메이저
2003-06-13,코스피 200,REMOVE,KR7001570001,001570,금양
2003-06-13,코스피 200,REMOVE,KR7001620004,001620,동국실업
2003-06-13,코스피 200,REMOVE,KR7001630003,001630,종근당
2003-06-13,코스피 200,REMOVE,KR7001790005,001790,대한제당
2003-06-13,코스피 200,REMOVE,KR7002200004,002200,수출포장
2003-06-13,코스피 200,REMOVE,KR7002250009,002250,근화제약
2003-06-13,코스피 200,REMOVE,KR7003090008,003090,대웅
2003-06-13,코스피 200,REMOVE,KR7005190004,005190,동성화학
2003-06-13,코스피 200,REMOVE,KR7005440003,005440,현대H&S
2003-06-13,코스피 200,REMOVE,KR7007570005,007570,일양약품
2003-06-13,코스피 200,REMOVE,KR7008770000,008770,호텔신라
2003-06-13,코스피 200,REMOVE,KR7009680000,009680,모토닉
2003-06-13,코스피 200,REMOVE,KR7009760000,009760,한국컴퓨터지주
2003-06-13,코스피 200,REMOVE,KR7010150001,010150,한국코아
2003-06-13,코스피 200,REMOVE,KR7011230000,011230,삼화전자
2003-06-13,코스피 200,REMOVE,KR7012610002,012610,경인양행
2003-06-13,코스피 200,REMOVE,KR7014680003,014680,한솔케미칼
2003-06-13,코스피 200,REMOVE,KR7015260003,015260,큐엔텍코리아
2003-06-13,코스피 200,REMOVE,KR7015670003,015670,AP우주통신
2003-06-13,코스피 200,REMOVE,KR7015940000,015940,LG데이콤
2003-06-13,코스피 200,REMOVE,KR7019490002,019490,하이트론
2003-06-13,코스피 200,REMOVE,KR7024900003,024900,덕양산업
2003-10-14,코스피 200,ADD,KR7002540003,002540,메이드
2003-10-14,코스피 200,REMOVE,KR7010510006,010510,일진
2004-01-02,코스피 200,ADD,KR7011090008,011090,에넥스
2004-01-02,코스피 200,REMOVE,KR7000950006,000950,전방
2004-03-29,코스피 200,ADD,KR7005270004,005270,대구은행
2004-03-29,코스피 200,REMOVE,KR7032710006,032710,LG카드
2004-03-31,코스피 200,ADD,KR7001510007,001510,SK증권
2004-03-31,코스피 200,REMOVE,KR7000010009,000010,조흥은행
2004-06-11,코스피 200,ADD,KR7000050005,000050,경방
2004-06-11,코스피 200,ADD,KR7000430009,000430,대원강업
2004-06-11,코스피 200,ADD,KR7000670000,000670,영풍
2004-06-11,코스피 200,ADD,KR7001130004,001130,대한제분
2004-06-11,코스피 200,ADD,KR7001230002,001230,동국제강
2004-06-11,코스피 200,ADD,KR7001430008,001430,세아베스틸
2004-06-11,코스피 200,ADD,KR7002390003,002390,한독약품
2004-06-11,코스피 200,ADD,KR7003200003,003200,일신방직
2004-06-11,코스피 200,ADD,KR7003240009,003240,태광산업
2004-06-11,코스피 200,ADD,KR7003570009,003570,통일중공업
2004-06-11,코스피 200,ADD,KR7003640000,003640,유니온스틸
2004-06-11,코스피 200,ADD,KR7003920006,003920,남양유업
2004-06-11,코스피 200,ADD,KR7003960002,003960,대림수산
2004-06-11,코스피 200,ADD,KR7004560009,004560,BNG스틸
2004-06-11,코스피 200,ADD,KR7004710000,004710,한솔LCD
2004-06-11,코스피 200,ADD,KR7004990008,004990,롯데제과
2004-06-11,코스피 200,ADD,KR7005300009,005300,롯데칠성
2004-06-11,코스피 200,ADD,KR7005850003,005850,삼립산업
2004-06-11,코스피 200,ADD,KR7006280002,006280,녹십자상아
2004-06-11,코스피 200,ADD,KR7007660004,007660,이수페타시스
2004-06-11,코스피 200,ADD,KR7010820009,010820,퍼스텍
2004-06-11,코스피 200,ADD,KR7011200003,011200,현대상선
2004-06-11,코스피 200,ADD,KR7013570007,013570,동양기전
2004-06-11,코스피 200,ADD,KR7016800005,016800,퍼시스
2004-06-11,코스피 200,ADD,KR7017300005,017300,KDS
2004-06-11,코스피 200,ADD,KR7024110009,024110,기업은행
2004-06-11,코스피 200,ADD,KR7032390007,032390,KTF
2004-06-11,코스피 200,ADD,KR7034120006,034120,SBS
2004-06-11,코스피 200,ADD,KR7035250000,035250,강원랜드
2004-06-11,코스피 200,ADD,KR7036530004,036530,삼영
2004-06-11,코스피 200,ADD,KR7036570000,036570,엔씨소프트
2004-06-11,코스피 200,ADD,KR7042100008,042100,현대오토넷
2004-06-11,코스피 200,ADD,KR7058430000,058430,포항강판
2004-06-11,코스피 200,ADD,KR7064420003,064420,케이피케미칼
2004-06-11,코스피 200,ADD,KR7068870005,068870,LG생명과학
2004-06-11,코스피 200,ADD,KR7069260008,069260,휴켐스
2004-06-11,코스피 200,ADD,KR7069620003,069620,대웅제약
2004-06-11,코스피 200,ADD,KR7069960003,069960,현대백화점
2004-06-11,코스피 200,REMOVE,KR7000020008,000020,동화약품
2004-06-11,코스피 200,REMOVE,KR7000180000,000180,성창기업
2004-06-11,코스피 200,REMOVE,KR7000970004,000970,한국주철관
2004-06-11,코스피 200,REMOVE,KR7001020007,001020,페이퍼코리아
2004-06-11,코스피 200,REMOVE,KR7001510007,001510,SK증권
2004-06-11,코스피 200,REMOVE,KR7002540003,002540,현대페스
2004-06-11,코스피 200,REMOVE,KR7003050002,003050,넥상스코리아
2004-06-11,코스피 200,REMOVE,KR7003120003,003120,일성신약
2004-06-11,코스피 200,REMOVE,KR7004010005,004010,롯데미도파
2004-06-11,코스피 200,REMOVE,KR7005010004,005010,휴스틸
2004-06-11,코스피 200,REMOVE,KR7005870001,005870,휴니드
2004-06-11,코스피 200,REMOVE,KR7006250005,006250,극동전선
2004-06-11,코스피 200,REMOVE,KR7006380000,006380,카프로
2004-06-11,코스피 200,REMOVE,KR7006600001,006600,동신제약
2004-06-11,코스피 200,REMOVE,KR7006660005,006660,삼성공조
2004-06-11,코스피 200,REMOVE,KR7007700008,007700,F&F
2004-06-11,코스피 200,REMOVE,KR7007860000,007860,한일이화
2004-06-11,코스피 200,REMOVE,KR7008350001,008350,남선알미늄
2004-06-11,코스피 200,REMOVE,KR7008490005,008490,서흥캅셀
2004-06-11,코스피 200,REMOVE,KR7008970006,008970,동양철관
2004-06-11,코스피 200,REMOVE,KR7009270000,009270,신원
2004-06-11,코스피 200,REMOVE,KR7009280009,009280,다함이텍
2004-06-11,코스피 200,REMOVE,KR7011090008,011090,에넥스
2004-06-11,코스피 200,REMOVE,KR7011810009,011810,STX
2004-06-11,코스피 200,REMOVE,KR7012600003,012600,청호컴넷
2004-06-11,코스피 200,REMOVE,KR7013520002,013520,화승알앤에이
2004-06-11,코스피 200,REMOVE,KR7014440002,014440,영보화학
2004-06-11,코스피 200,REMOVE,KR7014820005,014820,EASTEL
2004-06-11,코스피 200,REMOVE,KR7016580003,016580,환인제약
2004-06-11,코스피 200,REMOVE,KR7016830002,016830,한미은행
2004-06-11,코스피 200,REMOVE,KR7016880007,016880,웅진닷컴
2004-06-11,코스피 200,REMOVE,KR7017960006,017960,한국카본
2004-06-11,코스피 200,REMOVE,KR7024070005,024070,WISCOM
2004-06-11,코스피 200,REMOVE,KR7024720005,024720,한국콜마
2004-06-11,코스피 200,REMOVE,KR7026890004,026890,디피씨
2004-06-11,코스피 200,REMOVE,KR7027840008,027840,고덴시
2004-06-11,코스피 200,REMOVE,KR7031820004,031820,콤텍시스템
2004-06-11,코스피 200,REMOVE,KR7035150002,035150,백산
2004-06-29,코스피 200,ADD,KR7033530007,033530,세종공업
2004-06-29,코스피 200,REMOVE,KR7003960002,003960,대림수산
2004-07-01,코스피 200,ADD,KR7005420005,005420,코스모화학
2004-07-01,코스피 200,REMOVE,KR7007210008,007210,벽산
2004-12-10,코스피 200,ADD,KR7034220004,034220,LG필립스LCD
2004-12-10,코스피 200,REMOVE,KR7017900002,017900,광전자
2004-12-21,코스피 200,ADD,KR7003690005,003690,코리안리
2004-12-21,코스피 200,REMOVE,KR7008670002,008670,굿모닝신한증권
2005-04-01,코스피 200,ADD,KR7005740006,005740,크라운제과
2005-04-01,코스피 200,ADD,KR7017900002,017900,광전자
2005-04-01,코스피 200,REMOVE,KR7002000008,002000,한국유리
2005-04-01,코스피 200,REMOVE,KR7017300005,017300,KDS
2005-06-10,코스피 200,ADD,KR7001520006,001520,동양메이저
2005-06-10,코스피 200,ADD,KR7001630003,001630,종근당
2005-06-10,코스피 200,ADD,KR7003520004,003520,영진약품
2005-06-10,코스피 200,ADD,KR7006380000,006380,카프로
2005-06-10,코스피 200,ADD,KR7019680008,019680,대교
2005-06-10,코스피 200,ADD,KR7025750001,025750,한솔홈데코
2005-06-10,코스피 200,ADD,KR7047050000,047050,대우인터내셔
2005-06-10,코스피 200,ADD,KR7063350003,063350,팬택앤큐리텔
2005-06-10,코스피 200,ADD,KR7067250001,067250,STX조선
2005-06-10,코스피 200,ADD,KR7071050009,071050,한국금융지주
2005-06-10,코스피 200,REMOVE,KR7000050005,000050,경방
2005-06-10,코스피 200,REMOVE,KR7003660008,003660,고려시멘트
2005-06-10,코스피 200,REMOVE,KR7004710000,004710,한솔LCD
2005-06-10,코스피 200,REMOVE,KR7005420005,005420,코스모화학
2005-06-10,코스피 200,REMOVE,KR7012200002,012200,계양전기
2005-06-10,코스피 200,REMOVE,KR7014900005,014900,삼보컴퓨터
2005-06-10,코스피 200,REMOVE,KR7017810003,017810,풀무원
2005-06-10,코스피 200,REMOVE,KR7017900002,017900,광전자
2005-06-10,코스피 200,REMOVE,KR7020760005,020760,일진디스플
2005-06-10,코스피 200,REMOVE,KR7025850009,025850,화인케미칼
2005-07-14,코스피 200,ADD,KR7007190002,007190,신호제지
2005-07-14,코스피 200,REMOVE,KR7009080003,009080,퍼시픽글라스
2005-12-13,코스피 200,ADD,KR7086790003,086790,하나금융지주
2006-06-09,코스피 200,ADD,KR7000230003,000230,일동제약
2006-06-09,코스피 200,ADD,KR7001740000,001740,SK네트웍스
2006-06-09,코스피 200,ADD,KR7002000008,002000,한국유리
2006-06-09,코스피 200,ADD,KR7002630002,002630,오리엔트바이오
2006-06-09,코스피 200,ADD,KR7003230000,003230,삼양식품
2006-06-09,코스피 200,ADD,KR7004710000,004710,한솔LCD
2006-06-09,코스피 200,ADD,KR7007570005,007570,일양약품
2006-06-09,코스피 200,ADD,KR7010780005,010780,동서산업
2006-06-09,코스피 200,ADD,KR7013240007,013240,셀런
2006-06-09,코스피 200,ADD,KR7014820005,014820,동원시스템즈
2006-06-09,코스피 200,ADD,KR7023530009,023530,롯데쇼핑
2006-06-09,코스피 200,ADD,KR7032710006,032710,LG카드
2006-06-09,코스피 200,ADD,KR7073240004,073240,금호타이어
2006-06-09,코스피 200,ADD,KR7077970002,077970,STX엔진
2006-06-09,코스피 200,ADD,KR7078930005,078930,GS
2006-06-09,코스피 200,REMOVE,KR7000390005,000390,삼화페인트
2006-06-09,코스피 200,REMOVE,KR7000480004,000480,조선내화
2006-06-09,코스피 200,REMOVE,KR7003160009,003160,디아이
2006-06-09,코스피 200,REMOVE,KR7003200003,003200,일신방직
2006-06-09,코스피 200,REMOVE,KR7003540002,003540,대신증권
2006-06-09,코스피 200,REMOVE,KR7003550001,003550,LG
2006-06-09,코스피 200,REMOVE,KR7004560009,004560,BNG스틸
2006-06-09,코스피 200,REMOVE,KR7004830006,004830,덕성
2006-06-09,코스피 200,REMOVE,KR7005070008,005070,새한미디어
2006-06-09,코스피 200,REMOVE,KR7007340003,007340,동아타이어
2006-06-09,코스피 200,REMOVE,KR7007660004,007660,이수페타시스
2006-06-09,코스피 200,REMOVE,KR7007690001,007690,국도화학
2006-06-09,코스피 200,REMOVE,KR7010770006,010770,평화홀딩스
2006-06-09,코스피 200,REMOVE,KR7015890007,015890,태경산업
2006-06-09,코스피 200,REMOVE,KR7025530007,025530,SJM
2007-04-12,코스피 200,ADD,KR7015890007,015890,태경산업
2007-04-12,코스피 200,ADD,KR7016580003,016580,환인제약
2007-04-12,코스피 200,REMOVE,KR7025930009,025930,팬택
2007-04-12,코스피 200,REMOVE,KR7063350003,063350,팬택앤큐리텔
2007-04-27,코스피 200,ADD,KR7004230009,004230,세신
2007-04-27,코스피 200,REMOVE,KR7001830009,001830,동부일렉트로닉스
2007-06-15,코스피 200,ADD,KR7000020008,000020,동화약품
2007-06-15,코스피 200,ADD,KR7000480004,000480,조선내화
2007-06-15,코스피 200,ADD,KR7003120003,003120,일성신약
2007-06-15,코스피 200,ADD,KR7003830007,003830,대한화섬
2007-06-15,코스피 200,ADD,KR7011000007,011000,VGX인터
2007-06-15,코스피 200,ADD,KR7017960006,017960,한국카본
2007-06-15,코스피 200,ADD,KR7027970003,027970,세하
2007-06-15,코스피 200,ADD,KR7028050003,028050,삼성엔지니어링
2007-06-15,코스피 200,ADD,KR7037620002,037620,미래에셋증권
2007-06-15,코스피 200,ADD,KR7042700005,042700,한미반도체
2007-06-15,코스피 200,ADD,KR7084870005,084870,베이직하우스
2007-06-15,코스피 200,REMOVE,KR7000320002,000320,디피아이홀딩스
2007-06-15,코스피 200,REMOVE,KR7002390003,002390,한독약품
2007-06-15,코스피 200,REMOVE,KR7004230009,004230,세신
2007-06-15,코스피 200,REMOVE,KR7005950001,005950,이수화학
2007-06-15,코스피 200,REMOVE,KR7007810005,007810,코리아써키트
2007-06-15,코스피 200,REMOVE,KR7010820009,010820,퍼스텍
2007-06-15,코스피 200,REMOVE,KR7015890007,015890,태경산업
2007-06-15,코스피 200,REMOVE,KR7025750001,025750,한솔홈데코
2007-06-15,코스피 200,REMOVE,KR7032710006,032710,LG카드
2007-06-15,코스피 200,REMOVE,KR7033530007,033530,세종공업
2007-09-14,코스피 200,ADD,KR7003550001,003550,LG
2007-09-14,코스피 200,ADD,KR7096770003,096770,SK에너지
2007-09-14,코스피 200,REMOVE,KR7006200000,006200,KEC홀딩스
2007-09-14,코스피 200,REMOVE,KR7006380000,006380,카프로
2007-10-30,코스피 200,ADD,KR7006380000,006380,카프로
2007-10-30,코스피 200,REMOVE,KR7012990008,012990,LG석유화학
2008-06-13,코스피 200,ADD,KR7000050005,000050,경방
2008-06-13,코스피 200,ADD,KR7004560009,004560,BNG스틸
2008-06-13,코스피 200,ADD,KR7008320004,008320,한국기술산업
2008-06-13,코스피 200,ADD,KR7011400009,011400,케이씨오에너지
2008-06-13,코스피 200,ADD,KR7011810009,011810,STX
2008-06-13,코스피 200,ADD,KR7014830004,014830,유니드
2008-06-13,코스피 200,ADD,KR7014990006,014990,인디에프
2008-06-13,코스피 200,ADD,KR7015590003,015590,대경기계
2008-06-13,코스피 200,ADD,KR7025850009,025850,화인케미칼
2008-06-13,코스피 200,ADD,KR7084010008,084010,대한제강
2008-06-13,코스피 200,ADD,KR7090430000,090430,아모레퍼시픽
2008-06-13,코스피 200,ADD,KR7091090001,091090,세원셀론텍
2008-06-13,코스피 200,ADD,KR7093050003,093050,LG패션
2008-06-13,코스피 200,ADD,KR7093370005,093370,후성
2008-06-13,코스피 200,REMOVE,KR7000430009,000430,대원강업
2008-06-13,코스피 200,REMOVE,KR7002630002,002630,오리엔트바이오
2008-06-13,코스피 200,REMOVE,KR7003230000,003230,삼양식품
2008-06-13,코스피 200,REMOVE,KR7005500004,005500,삼진제약
2008-06-13,코스피 200,REMOVE,KR7005850003,005850,에스엘
2008-06-13,코스피 200,REMOVE,KR7007190002,007190,이엔페이퍼
2008-06-13,코스피 200,REMOVE,KR7008900003,008900,티이씨앤코
2008-06-13,코스피 200,REMOVE,KR7010780005,010780,동서산업
2008-06-13,코스피 200,REMOVE,KR7011000007,011000,VGX인터
2008-06-13,코스피 200,REMOVE,KR7016580003,016580,환인제약
2008-06-13,코스피 200,REMOVE,KR7025560004,025560,미래산업
2008-06-13,코스피 200,REMOVE,KR7033240003,033240,자화전자
2008-06-13,코스피 200,REMOVE,KR7036530004,036530,S&T홀딩스
2008-06-13,코스피 200,REMOVE,KR7058430000,058430,포스코강판
2008-07-02,코스피 200,ADD,KR7009440009,009440,KC코트렐
2008-07-02,코스피 200,REMOVE,KR7003830007,003830,대한화섬
2008-10-13,코스피 200,ADD,KR7105560007,105560,KB금융
2009-01-13,코스피 200,ADD,KR7005090006,005090,삼광유리
2009-01-13,코스피 200,REMOVE,KR7003620002,003620,쌍용차
2009-03-13,코스피 200,ADD,KR7035420009,035420,NHN
2009-03-13,코스피 200,REMOVE,KR7005740006,005740,크라운제과
2009-06-12,코스피 200,ADD,KR7000120006,000120,대한통운
2009-06-12,코스피 200,ADD,KR7001790005,001790,대한제당
2009-06-12,코스피 200,ADD,KR7002390003,002390,한독약품
2009-06-12,코스피 200,ADD,KR7004490009,004490,세방전지
2009-06-12,코스피 200,ADD,KR7007340003,007340,동아타이어
2009-06-12,코스피 200,ADD,KR7009580002,009580,동해펄프
2009-06-12,코스피 200,ADD,KR7009680000,009680,모토닉
2009-06-12,코스피 200,ADD,KR7028670008,028670,STX팬오션
2009-06-12,코스피 200,ADD,KR7029780004,029780,삼성카드
2009-06-12,코스피 200,ADD,KR7051310001,051310,성진지오텍
